Latitude,Month,Year,LANCE,Trawl,N,Length,Sex,PSEUDAN,MAZOCRAES,LECITH,PARAHEM,HYSTER,CONTRAC,ANISAK.,TERRAN,CORYNOS,SCOLEX,Psudophyll,Bothrioceph.,NOTHOBOM
35,8,94,L2,13,35,127,M,0,0,40,1,0,0,0,0,0,18,0,0,0
35,8,94,L2,13,36,130,M,0,0,3,0,0,3,0,0,0,26,0,0,0
35,8,94,L2,13,37,131,F,0,0,3,0,0,3,0,0,0,3,0,0,0
35,8,94,L2,13,38,125,F,0,0,2,0,1,4,0,0,0,33,0,0,0
35,8,94,L2,13,39,135,F,0,0,12,0,0,3,0,0,0,17,0,0,0
35,8,94,L2,13,40,129,F,0,0,4,0,1,4,0,0,0,19,0,0,0
35,8,94,L2,13,41,123,M,0,0,0,0,0,4,0,0,0,4,0,0,0
35,8,94,L2,13,42,132,F,0,0,11,0,0,1,0,0,0,6,0,0,0
35,8,94,L5,14,1,87,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8,94,L5,14,2,158,F,2,0,0,0,1,0,0,0,0,0,0,0,0
35,8,94,L5,14,3,158,M,0,0,1,0,1,0,0,0,0,8,0,0,0
35,8,94,L5,14,4,163,M,0,0,0,0,2,0,0,0,0,9,0,0,0
35,8,94,L5,14,5,154,F,0,0,0,0,1,0,0,0,0,3,0,0,0
35,8,94,L5,14,6,160,M,0,0,11,0,4,0,0,0,0,1,0,0,0
35,8,94,L5,14,7,145,M,0,0,3,2,0,2,0,0,0,14,0,0,0
35,8,94,L5,14,8,153,M,0,0,0,0,3,0,0,0,0,13,0,0,0
35,8,94,L5,14,9,162,F,0,0,1,0,0,2,0,0,0,1,0,0,0
35,8,94,L5,14,10,150,M,0,1,3,0,3,6,0,0,0,16,0,0,0
35,8,94,L5,14,11,152,M,0,0,1,0,1,0,0,0,0,3,0,0,0
35,8,94,L5,14,12,152,M,0,0,1,0,1,1,0,0,0,1,0,0,0
35,8,94,L5,14,13,156,F,1,0,1,0,1,2,0,0,0,6,0,0,0
35,8,94,L5,14,14,152,M,0,0,0,0,0,0,0,0,0,26,0,0,0
35,8,94,L5,14,15,164,M,0,0,1,2,4,4,0,0,0,7,0,0,0
35,8,94,L5,14,16,152,M,1,0,0,0,2,0,0,0,0,2,0,0,0
35,8,94,L5,14,17,151,M,0,0,3,0,2,0,0,0,0,6,0,0,0
34,11,93,L1,15,1,151,F,0,0,2,0,1,2,0,0,0,13,0,0,0
34,11,93,L1,15,2,100,M,0,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,3,113,M,0,0,2,0,0,0,0,0,0,2,0,0,0
34,11,93,L1,15,4,99,M,0,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,5,111,M,0,0,3,0,0,0,0,0,0,5,0,0,0
34,11,93,L1,15,6,107,M,0,0,1,0,0,0,0,0,0,2,0,0,0
34,11,93,L1,15,7,103,M,0,0,4,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,8,102,M,0,0,3,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,9,101,F,0,0,0,0,0,0,0,0,0,5,0,0,0
34,11,93,L1,15,10,96,M,0,0,1,0,0,0,0,0,0,3,0,0,0
34,11,93,L1,15,11,101,M,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,12,100,F,0,0,4,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,13,93,F,0,0,2,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,14,106,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,15,101,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,16,127,M,0,0,0,0,1,0,0,0,0,35,0,0,0
34,11,93,L1,15,17,135,M,0,0,7,0,1,0,0,0,0,10,0,0,0
34,11,93,L1,15,18,107,M,0,0,3,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,19,100,F,0,0,0,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,20,112,F,0,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,21,102,F,1,0,4,0,0,0,0,0,0,5,0,0,0
34,11,93,L1,15,22,103,F,4,0,2,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,23,95,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,24,102,M,1,0,1,0,0,0,0,0,0,5,0,0,0
34,11,93,L1,15,25,100,M,0,0,2,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,26,101,F,1,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,27,100,F,0,0,3,0,0,0,0,0,0,6,0,0,0
34,11,93,L1,15,28,96,M,0,0,2,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,29,102,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,30,100,M,0,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,31,99,M,0,0,0,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,32,104,F,2,0,1,1,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,33,103,F,0,0,4,0,0,0,0,0,0,2,0,0,0
34,11,93,L1,15,34,102,F,0,0,2,0,0,0,0,0,0,6,0,0,0
34,11,93,L1,15,35,110,M,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,36,102,M,0,0,3,0,0,0,0,0,0,7,0,0,0
34,11,93,L1,15,37,100,F,0,0,2,0,0,0,0,0,0,4,0,0,0
34,11,93,L1,15,38,105,M,0,0,0,0,0,0,0,0,0,2,0,0,0
34,11,93,L1,15,39,101,F,0,0,1,0,0,1,0,0,0,0,0,0,0
34,11,93,L1,15,40,94,F,0,0,0,0,0,0,0,0,0,2,0,0,0
34,11,93,L1,15,41,96,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,42,103,F,1,0,0,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,43,96,M,0,0,4,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,44,97,M,0,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,45,98,F,0,0,2,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,46,103,M,0,0,0,0,0,1,0,0,0,3,0,0,0
34,11,93,L1,15,47,100,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L1,15,48,102,M,0,0,1,0,0,0,0,0,0,1,0,0,0
34,11,93,L1,15,49,99,F,0,0,0,0,0,0,0,0,0,5,0,0,0
35,11,93,L101,16,1,173,F,0,0,0,0,11,0,5,0,0,12,0,0,0
35,11,93,L101,16,2,171,F,3,0,3,0,1,1,0,0,0,43,0,0,0
35,11,93,L101,16,3,166,F,1,0,3,0,2,0,0,0,0,0,0,0,0
35,11,93,L101,16,4,170,F,0,0,0,0,6,1,0,0,0,8,0,0,0
35,11,93,L101,16,5,149,F,0,0,9,0,0,1,0,0,0,23,0,0,0
35,11,93,L101,16,6,164,M,5,1,0,1,3,1,0,0,0,16,0,0,0
35,11,93,L101,16,7,170,F,6,0,2,0,0,1,0,0,0,57,0,0,0
35,11,93,L101,16,8,144,F,0,0,0,0,1,0,0,0,0,10,0,0,0
35,11,93,L101,16,9,161,M,0,0,1,0,1,0,0,0,0,50,0,0,0
35,11,93,L101,16,10,154,F,0,0,3,0,1,0,0,0,0,18,0,0,0
35,11,93,L101,16,11,119,M,0,0,11,0,1,0,0,0,0,13,0,0,0
35,11,93,L101,16,12,171,F,1,1,5,0,5,1,0,0,0,31,0,0,0
35,11,93,L101,16,13,134,M,1,0,3,0,0,1,0,0,0,16,0,0,0
35,11,93,L101,16,14,137,M,0,0,0,0,1,0,0,0,0,13,0,0,0
35,11,93,L101,16,15,116,M,2,0,0,0,0,0,0,0,0,3,0,0,0
35,11,93,L101,16,16,104,F,0,0,0,0,0,0,0,0,0,5,0,0,0
35,11,93,L101,16,17,141,M,1,0,2,0,0,0,0,0,0,30,0,0,0
35,11,93,L101,16,18,125,F,1,0,0,0,0,0,0,0,0,7,0,0,0
35,11,93,L101,16,19,170,F,13,2,8,0,6,3,0,0,0,11,0,0,0
35,11,93,L101,16,20,161,F,4,0,2,0,2,9,0,0,0,8,0,0,0
35,11,93,L101,16,21,141,M,0,0,0,0,0,1,0,0,0,5,0,0,0
35,11,93,L101,16,22,112,F,0,0,5,0,0,0,0,0,0,2,0,0,0
35,11,93,L101,16,23,103,M,0,0,1,1,0,0,0,0,0,1,0,0,0
35,11,93,L101,16,24,158,M,0,0,2,0,0,0,0,0,0,13,0,0,0
35,11,93,L101,16,25,156,M,4,0,4,0,0,3,0,0,0,23,0,0,0
35,11,93,L101,16,26,144,M,0,0,0,0,0,6,0,0,0,10,0,0,0
35,11,93,L101,16,27,135,M,0,0,0,0,1,6,0,0,0,140,0,0,0
35,11,93,L101,16,28,103,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L101,16,29,142,F,0,0,0,1,0,3,0,0,0,7,0,0,0
35,11,93,L101,16,30,118,F,0,0,4,0,0,0,0,0,0,22,0,0,0
35,11,93,L101,16,31,160,M,0,0,0,0,1,0,0,0,0,32,0,0,0
35,11,93,L101,16,32,110,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L101,16,33,163,M,1,1,0,0,0,8,0,0,0,46,0,0,0
35,11,93,L101,16,34,144,M,0,0,0,0,0,1,0,0,0,220,0,0,0
35,11,93,L101,16,35,144,M,0,0,3,0,3,1,0,0,1,9,0,0,0
35,11,93,L101,16,36,134,M,0,0,0,0,0,0,0,0,0,6,0,0,0
35,11,93,L101,16,37,118,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L101,16,38,111,F,0,0,1,0,0,0,0,0,0,1,0,0,0
35,11,93,L101,16,39,110,F,0,0,3,0,0,0,0,0,0,4,0,0,0
35,11,93,L101,16,40,106,F,0,0,0,0,0,0,0,0,0,1,0,0,0
35,11,93,L101,16,41,119,F,0,0,0,0,0,0,0,0,0,3,0,0,0
35,11,93,L101,16,42,109,M,0,0,0,0,0,0,0,0,0,2,0,0,0
35,11,93,L101,16,43,99,M,0,0,0,0,0,0,0,0,0,5,0,0,0
35,11,93,L101,16,44,108,F,1,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L101,16,45,103,M,0,0,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L101,16,46,110,M,0,0,2,0,0,0,0,0,0,3,0,0,0
35,11,93,L101,16,47,106,M,0,0,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L101,16,48,102,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L101,16,49,95,M,0,0,1,0,0,0,0,0,0,0,0,0,0
37,11,93,L13,17,1,165,F,0,0,11,1,29,3,0,0,0,23,0,0,0
37,11,93,L13,17,2,140,F,1,0,4,0,0,2,0,0,0,0,0,0,0
37,11,93,L13,17,3,129,F,0,0,0,0,1,7,0,0,1,42,0,0,0
37,11,93,L13,17,4,126,F,0,0,1,1,0,1,0,0,1,0,0,0,0
37,11,93,L13,17,5,111,M,0,0,2,2,0,0,0,0,1,17,0,0,0
37,11,93,L13,17,6,97,F,0,0,6,0,1,0,0,0,0,112,0,0,0
37,11,93,L13,17,7,103,F,0,0,4,0,3,0,0,0,0,12,0,0,0
37,11,93,L13,17,8,98,F,0,0,1,0,0,0,0,0,0,8,0,0,0
37,11,93,L13,17,9,111,F,0,0,1,0,0,1,0,0,0,4,0,0,0
37,11,93,L13,17,10,110,F,0,0,1,0,0,0,0,0,0,3,0,0,0
37,11,93,L13,17,11,143,M,0,0,0,2,2,0,0,0,0,11,0,0,0
37,11,93,L13,17,12,101,M,0,0,1,0,0,0,0,0,0,0,0,0,0
37,11,93,L13,17,13,112,F,0,0,0,0,0,0,0,0,0,5,0,0,0
37,11,93,L13,17,14,105,M,0,0,0,0,0,0,0,0,0,0,0,0,0
37,11,93,L13,17,15,112,F,0,0,1,0,0,0,0,0,0,13,0,0,0
37,11,93,L13,17,16,137,M,0,1,17,1,2,2,0,0,0,15,0,0,0
37,11,93,L13,17,17,131,F,0,0,3,0,0,0,0,0,0,0,0,0,0
37,11,93,L13,17,18,128,F,0,0,0,0,1,2,0,0,0,22,0,0,0
37,11,93,L13,17,19,120,F,0,0,4,0,0,0,0,0,0,19,0,0,0
37,11,93,L13,17,20,107,F,0,0,1,0,0,0,0,0,0,8,0,0,0
37,11,93,L13,17,21,146,F,2,0,4,0,1,1,0,0,0,6,0,0,0
37,11,93,L13,17,22,109,M,0,0,1,0,0,0,0,0,0,4,0,0,0
37,11,93,L13,17,23,112,F,0,0,0,0,0,0,0,0,0,16,0,0,0
37,11,93,L13,17,24,115,F,0,0,6,0,0,0,0,0,0,23,0,0,0
37,11,93,L13,17,25,109,M,0,0,0,0,0,0,0,0,1,15,0,0,0
37,11,93,L13,17,26,106,F,0,0,1,0,0,0,0,0,0,7,0,0,0
37,11,93,L13,17,27,140,F,1,0,3,0,0,0,0,0,0,0,0,0,0
37,11,93,L13,17,28,128,F,1,0,3,0,0,0,0,0,0,0,0,0,0
37,11,93,L13,17,29,119,F,0,1,2,0,0,0,0,0,1,55,0,0,0
37,11,93,L13,17,30,106,F,1,0,0,0,0,0,0,0,0,2,0,0,0
37,11,93,L13,17,31,120,F,0,0,0,0,0,0,0,0,0,18,0,0,0
37,11,93,L13,17,32,115,F,0,0,6,0,0,0,0,0,0,7,0,0,0
37,11,93,L13,17,33,117,F,0,0,4,0,0,0,0,0,0,16,0,0,0
37,11,93,L13,17,34,119,F,0,0,3,1,0,0,0,0,0,3,0,0,0
37,11,93,L13,17,35,115,F,0,0,5,0,0,0,0,0,0,12,0,0,0
37,11,93,L13,17,36,99,M,0,0,0,0,0,0,0,0,0,3,0,0,0
37,11,93,L13,17,37,115,M,0,0,0,1,0,1,0,0,0,2,0,0,0
37,11,93,L13,17,38,110,F,0,0,5,0,0,0,0,0,0,13,0,0,0
37,11,93,L13,17,39,107,M,0,0,6,0,0,0,0,0,0,4,0,0,0
37,11,93,L13,17,40,113,F,0,0,14,2,0,0,0,0,0,370,0,0,0
37,11,93,L13,17,41,98,M,0,0,1,0,0,0,0,0,0,19,0,0,0
37,11,93,L13,17,42,105,F,0,0,8,0,1,0,0,0,0,25,0,0,0
37,11,93,L13,17,43,108,F,0,0,1,0,0,0,0,0,0,2,0,0,0
37,11,93,L13,17,44,113,F,0,0,1,0,1,0,0,0,0,9,0,0,0
37,11,93,L13,17,45,100,M,0,0,3,0,0,0,0,0,0,11,0,0,0
37,11,93,L13,17,46,110,M,3,0,0,0,0,0,0,0,0,2,0,0,0
37,11,93,L13,17,47,98,F,0,0,6,1,0,0,0,0,0,5,0,0,0
37,11,93,L13,17,48,105,F,0,0,0,0,0,0,0,0,0,4,0,0,0
37,11,93,L13,17,49,110,M,1,0,2,0,0,0,0,0,0,1,0,0,0
37,11,93,L13,17,50,115,F,0,0,0,0,0,0,0,0,0,1,0,0,0
37,11,93,L13,17,51,112,F,0,0,2,0,0,0,0,0,0,10,0,0,0
37,11,93,L13,17,52,104,M,0,0,2,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,1,102,M,0,0,0,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,2,107,F,0,0,2,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,3,116,M,0,0,1,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,4,136,M,0,0,0,0,0,1,0,0,0,30,0,0,0
37,11,93,L14,18,5,130,F,0,0,7,0,1,0,0,0,0,260,0,0,0
37,11,93,L14,18,6,112,M,0,0,0,0,0,0,0,0,0,180,1,0,0
37,11,93,L14,18,7,191,F,0,0,4,0,153,5,4,0,0,570,0,0,0
37,11,93,L14,18,8,163,M,1,0,5,0,0,9,3,0,0,25,0,0,0
37,11,93,L14,18,9,146,M,0,0,1,0,0,0,1,0,0,12,0,0,0
37,11,93,L14,18,10,134,M,0,0,0,0,0,0,0,0,0,19,0,0,0
37,11,93,L14,18,11,148,M,0,0,3,1,2,1,0,0,0,40,0,0,0
37,11,93,L14,18,12,182,F,2,0,0,0,6,0,0,0,0,3,0,0,0
37,11,93,L14,18,13,170,F,0,0,0,0,4,6,0,0,0,5,0,0,0
37,11,93,L14,18,14,167,F,1,0,4,0,1,3,2,0,0,40,0,0,0
37,11,93,L14,18,15,137,M,1,0,5,0,0,0,0,0,0,5,0,0,0
37,11,93,L14,18,16,169,M,0,0,0,0,1,4,0,0,0,35,0,0,0
37,11,93,L14,18,17,180,F,0,1,0,2,28,13,0,0,0,10,0,0,0
37,11,93,L14,18,18,153,F,0,0,22,1,1,4,0,0,0,25,0,0,0
37,11,93,L14,18,19,164,M,0,0,11,1,1,6,0,0,0,50,0,0,0
37,11,93,L14,18,20,148,M,0,1,4,0,0,0,0,0,1,45,0,0,0
37,11,93,L14,18,21,149,F,1,0,3,0,3,2,0,0,0,60,0,0,0
37,11,93,L14,18,22,155,M,0,0,2,0,1,0,0,0,0,10,0,0,0
37,11,93,L14,18,23,148,F,0,0,0,0,1,2,0,0,0,3,0,0,0
37,11,93,L14,18,24,137,F,0,0,5,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,25,153,M,2,0,6,1,1,6,0,1,0,5,0,0,0
37,11,93,L14,18,26,139,M,0,0,4,2,1,1,0,0,0,35,0,0,0
37,11,93,L14,18,27,141,M,1,0,1,1,3,0,0,0,0,15,0,0,0
37,11,93,L14,18,28,100,M,0,0,0,0,0,0,0,0,0,5,0,0,0
37,11,93,L14,18,29,110,M,0,0,2,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,30,110,F,0,0,0,1,0,0,0,0,0,2,0,0,0
37,11,93,L14,18,31,111,F,0,0,1,1,0,0,0,0,0,3,0,0,0
37,11,93,L14,18,32,112,F,0,0,0,0,1,0,0,0,0,1,0,0,0
37,11,93,L14,18,33,105,F,0,0,0,0,1,0,0,0,0,20,0,0,0
37,11,93,L14,18,34,112,F,1,0,2,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,35,112,F,0,0,3,0,0,0,0,1,0,5,0,0,0
37,11,93,L14,18,36,155,M,0,0,0,0,1,1,0,0,0,15,0,0,0
37,11,93,L14,18,37,144,M,0,0,0,0,1,1,0,0,5,40,0,0,0
37,11,93,L14,18,38,120,M,2,0,0,0,0,0,0,0,0,10,0,0,0
37,11,93,L14,18,39,118,M,0,0,3,0,0,0,0,0,0,0,0,0,0
37,11,93,L14,18,40,134,M,3,0,3,0,0,1,0,0,0,3,0,0,0
37,11,93,L14,18,41,132,M,0,0,61,7,1,1,0,0,0,30,0,0,0
37,11,93,L14,18,42,127,M,0,0,1,0,0,0,1,0,0,0,0,0,0
37,11,93,L14,18,43,148,M,0,0,0,1,3,5,0,0,0,19,0,0,0
37,11,93,L14,18,44,159,F,1,0,0,0,3,2,0,0,1,7,0,0,0
37,11,93,L14,18,45,148,F,3,0,2,0,1,1,0,0,0,11,0,0,0
37,11,93,L14,18,46,143,M,0,0,6,0,1,2,0,1,0,30,0,0,0
37,11,93,L14,18,47,145,M,2,0,1,0,1,0,0,0,0,4,0,0,0
37,11,93,L14,18,48,146,M,0,1,7,0,0,1,0,0,0,40,0,0,0
37,11,93,L14,18,49,138,M,0,0,3,1,0,0,0,0,0,7,0,0,0
37,11,93,L14,18,50,140,M,0,0,3,0,0,0,0,0,0,1,0,0,0
38,11,93,L19,19,1,121,M,0,0,NA,1,0,1,0,0,2,6,0,0,0
38,11,93,L19,19,2,137,F,1,0,NA,0,0,1,0,0,0,10,0,0,0
38,11,93,L19,19,3,119,F,0,0,NA,0,0,0,0,0,0,0,0,0,0
38,11,93,L19,19,4,133,M,0,0,NA,0,0,1,0,0,0,70,0,0,0
38,11,93,L19,19,5,116,F,0,0,NA,0,1,0,0,0,0,7,0,0,0
38,11,93,L19,19,6,150,M,1,0,NA,0,1,0,0,0,0,0,0,0,0
38,11,93,L19,19,7,113,M,2,0,NA,0,0,0,0,0,0,30,0,0,0
38,11,93,L19,19,8,124,M,0,0,NA,0,0,0,0,0,0,5,0,0,0
38,11,93,L19,19,9,115,F,0,0,NA,0,0,0,0,0,0,6,0,0,0
38,11,93,L19,19,10,142,M,0,0,NA,0,0,2,0,0,0,4,0,0,0
38,11,93,L19,19,11,151,M,1,0,NA,0,0,2,0,0,0,10,0,0,0
38,11,93,L19,19,12,152,M,0,0,NA,0,0,0,0,0,1,6,0,0,0
38,11,93,L19,19,13,126,F,0,0,NA,0,0,2,0,0,1,8,0,0,0
38,11,93,L19,19,14,151,M,2,0,NA,0,0,1,0,0,0,0,0,0,0
38,11,93,L19,19,15,143,M,3,0,NA,0,0,0,0,0,0,5,0,0,0
38,11,93,L19,19,16,156,M,0,0,NA,0,1,0,0,0,0,26,0,0,0
38,11,93,L19,19,17,155,M,0,0,NA,0,3,2,1,0,0,0,0,0,0
38,11,93,L19,19,18,164,M,0,1,NA,0,11,2,1,0,0,35,0,0,0
38,11,93,L19,19,19,143,F,0,0,NA,0,7,1,0,0,0,0,0,0,0
38,11,93,L19,19,20,136,M,0,0,NA,0,0,0,0,0,0,0,0,0,0
38,11,93,L19,19,21,150,M,0,0,NA,0,1,1,0,0,0,20,0,0,0
38,11,93,L19,19,22,137,M,0,0,NA,0,0,4,0,0,0,40,0,0,0
38,11,93,L19,19,23,134,M,0,0,NA,0,0,2,0,0,0,17,0,0,0
38,11,93,L19,19,24,134,M,0,0,NA,0,0,0,0,0,0,4,0,0,0
38,11,93,L19,19,25,115,M,0,0,NA,0,0,0,0,0,0,90,0,0,0
38,11,93,L19,19,26,116,M,0,0,NA,0,0,0,0,0,0,5,0,0,0
38,11,93,L19,19,27,146,M,0,0,NA,0,0,0,0,0,0,12,0,0,0
38,11,93,L19,19,28,136,F,0,0,NA,0,0,0,0,0,0,18,0,0,0
38,11,93,L19,19,29,139,F,0,0,NA,0,0,0,0,0,0,0,0,0,0
38,11,93,L19,19,30,147,M,0,0,NA,0,2,0,0,0,0,100,0,0,0
38,11,93,L19,19,31,147,M,0,0,NA,0,1,2,0,0,0,10,0,0,0
38,11,93,L19,19,32,155,M,6,0,NA,0,1,0,0,0,0,0,0,0,0
38,11,93,L19,19,33,126,F,2,0,NA,0,0,1,0,0,0,20,0,0,0
38,11,93,L19,19,34,143,M,0,0,NA,0,1,0,0,0,0,10,0,0,0
38,11,93,L19,19,35,135,F,0,0,NA,0,0,2,0,0,0,140,0,0,0
38,11,93,L19,19,36,145,M,0,0,NA,0,2,1,0,0,0,17,0,0,0
38,11,93,L19,19,37,152,M,0,0,NA,0,4,0,0,0,0,5,0,0,0
38,11,93,L19,19,38,117,M,0,0,NA,0,0,3,0,0,0,17,0,0,0
38,11,93,L19,19,39,132,M,0,1,NA,0,1,0,0,0,0,2,0,0,0
38,11,93,L19,19,40,119,M,0,1,NA,0,0,1,0,0,0,8,0,0,0
38,11,93,L19,19,41,113,M,0,0,NA,0,0,0,0,0,0,3,0,0,0
34,11,93,L2,20,1,166,F,0,0,NA,0,4,4,0,0,0,30,0,0,0
34,11,93,L2,20,2,155,F,0,0,3,0,1,2,0,0,0,160,0,0,0
34,11,93,L2,20,3,156,M,0,0,0,0,0,0,0,0,0,12,0,0,0
34,11,93,L2,20,4,110,M,0,0,4,0,0,0,0,0,0,25,0,0,0
34,11,93,L2,20,5,137,F,0,0,0,0,0,0,0,0,0,10,0,0,0
34,11,93,L2,20,6,141,F,0,0,1,1,1,0,0,0,0,35,0,0,0
34,11,93,L2,20,7,114,M,0,0,1,0,0,0,0,0,0,5,0,0,0
34,11,93,L2,20,8,109,M,0,0,1,0,0,0,0,0,0,20,0,0,0
34,11,93,L2,20,9,117,F,0,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,10,162,M,0,0,3,0,2,1,0,0,0,17,0,0,0
34,11,93,L2,20,11,154,M,1,0,3,0,1,2,0,0,0,50,0,0,0
34,11,93,L2,20,12,147,M,1,0,2,0,0,0,0,0,0,6,0,0,0
34,11,93,L2,20,13,130,M,0,0,0,0,0,1,0,0,0,20,0,0,0
34,11,93,L2,20,14,133,M,1,0,2,0,0,1,0,0,0,7,0,0,0
34,11,93,L2,20,15,124,F,0,0,2,0,1,0,0,0,0,18,0,0,0
34,11,93,L2,20,16,152,F,0,0,0,0,1,4,0,0,1,25,0,0,0
34,11,93,L2,20,17,127,M,0,0,1,1,0,0,0,0,0,30,0,0,0
34,11,93,L2,20,18,139,F,0,0,4,0,1,0,0,0,0,12,0,0,0
34,11,93,L2,20,19,108,M,0,0,5,0,0,0,0,0,0,3,0,0,0
34,11,93,L2,20,20,93,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,21,164,M,0,0,2,0,2,0,0,0,0,40,0,0,0
34,11,93,L2,20,22,140,M,5,0,3,0,2,0,0,0,1,37,0,0,0
34,11,93,L2,20,23,101,M,0,0,2,0,0,0,0,0,0,6,0,0,0
34,11,93,L2,20,24,119,F,0,0,2,0,1,0,0,0,0,0,0,0,0
34,11,93,L2,20,25,96,F,1,0,0,0,0,0,0,0,0,3,0,0,0
34,11,93,L2,20,26,91,M,0,0,0,0,0,0,0,0,0,1,0,0,0
34,11,93,L2,20,27,110,F,0,0,2,0,0,0,0,0,0,3,0,0,0
34,11,93,L2,20,28,97,M,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,29,109,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,30,103,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,31,127,F,0,0,6,0,0,0,0,0,0,2,0,0,0
34,11,93,L2,20,32,121,M,3,0,0,0,0,0,0,0,0,25,0,0,0
34,11,93,L2,20,33,124,M,0,0,1,0,0,0,0,0,0,4,0,0,0
34,11,93,L2,20,34,120,M,0,0,0,0,0,0,0,0,0,15,0,0,0
34,11,93,L2,20,35,89,M,0,1,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,36,103,F,1,0,2,0,0,0,0,0,0,7,0,0,0
34,11,93,L2,20,37,90,M,0,0,0,0,0,0,0,0,0,3,0,0,0
34,11,93,L2,20,38,92,M,0,0,4,0,0,0,0,0,0,4,0,0,0
34,11,93,L2,20,39,93,F,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,40,92,F,0,0,0,0,0,0,0,0,0,6,0,0,0
34,11,93,L2,20,41,95,M,1,1,5,1,1,0,0,0,0,4,0,0,0
34,11,93,L2,20,42,105,F,0,0,1,0,0,1,0,0,0,0,0,0,0
34,11,93,L2,20,43,106,F,0,0,1,0,0,0,0,1,0,0,0,0,0
34,11,93,L2,20,44,114,F,0,0,0,0,0,0,0,0,0,17,0,0,0
34,11,93,L2,20,45,91,M,1,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,46,95,M,2,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,47,90,F,1,0,0,0,0,0,0,0,0,7,0,0,0
34,11,93,L2,20,48,89,M,1,0,1,0,0,0,0,0,0,0,0,0,0
34,11,93,L2,20,49,96,M,0,0,0,0,0,0,0,0,0,2,0,0,0
34,11,93,L2,20,50,96,M,0,0,2,0,0,0,0,0,0,0,0,0,0
38,11,93,L22,21,1,170,F,0,0,2,0,1,0,0,0,0,350,0,0,0
38,11,93,L22,21,2,160,M,0,0,0,0,0,2,0,0,0,9,0,0,0
38,11,93,L22,21,3,163,M,0,1,0,0,3,4,0,0,0,70,0,0,0
38,11,93,L22,21,4,156,M,1,0,0,0,6,4,3,0,0,25,0,0,0
38,11,93,L22,21,5,164,F,0,2,1,0,5,13,0,0,0,60,0,0,0
